Date,Open,High,Low,Close,Previous,Change,%Change
2016-06-03,15.0875,15.3925,14.0475,14.995,15.0875,-0.09,-0.0061
2016-06-06,14.995,15.535,14.1175,15.355,14.995,0.36,0.024
2016-06-07,15.355,15.355,14.4025,14.87,15.355,-0.49,-0.0316
2016-06-08,14.87,15.2875,13.315,15.1425,14.87,0.27,0.0183
2016-06-09,15.1425,15.8325,13.975,15.6725,15.1425,0.53,0.035
2016-06-10,15.6725,16.27,14.5525,15.97,15.6725,0.3,0.019
2016-06-13,15.97,17.0775,15.6575,16.5825,15.97,0.61,0.0384
2016-06-14,16.5825,17.5375,14.91,17.19,16.5825,0.61,0.0366
2016-06-15,17.19,17.63,15.42,17.055,17.19,-0.14,-0.0079
2016-06-16,17.055,18.4625,15.775,17.6975,17.055,0.64,0.037700000000000004
2016-06-17,17.6975,17.8975,16.04,17.35,17.6975,-0.35,-0.0196
2016-06-20,17.35,18.45,16.29,17.5175,17.35,0.17,0.0097
2016-06-21,17.5175,17.705,16.39,17.26,17.5175,-0.26,-0.0147
2016-06-22,17.26,18.3125,16.22,18.185,17.26,0.93,0.0536
2016-06-23,18.185,18.8275,16.9925,18.02,18.185,-0.17,-0.0091
2016-06-24,18.02,21.05,16.1525,18.6275,18.02,0.61,0.0337
2016-06-27,18.6275,19.73,18.3825,18.53,18.6275,-0.1,-0.005200000000000001
2016-06-28,18.53,18.81,17.445,17.725,18.53,-0.81,-0.0434
2016-06-29,17.725,17.725,15.905,16.155,17.725,-1.57,-0.0886
2016-06-30,16.155,16.41,14.655,16.29,16.155,0.14,0.0084
2016-07-01,16.29,16.3575,15.6525,15.7375,16.29,-0.55,-0.0339
2016-07-04,15.7375,15.965,15.15,15.5775,15.7375,-0.16,-0.0102
2016-07-05,15.5775,15.7,14.8325,15.3625,15.5775,-0.22,-0.0138
2016-07-07,15.3625,15.58,14.285,15.3075,15.3625,-0.06,-0.0036
2016-07-08,15.3075,15.805,13.9125,15.0825,15.3075,-0.23,-0.0147
2016-07-11,15.0825,15.0825,13.7575,14.8475,15.0825,-0.24,-0.015600000000000001
2016-07-12,14.8475,15.03,13.815,14.7825,14.8475,-0.07,-0.0044
2016-07-13,14.7825,15.405,13.865,15.325,14.7825,0.54,0.0367
2016-07-14,15.325,15.9225,14.16,15.61,15.325,0.29,0.018600000000000002
2016-07-15,15.61,16.3225,13.92,15.6375,15.61,0.03,0.0018
2016-07-18,15.6375,16.2025,14.1075,15.9875,15.6375,0.35,0.022400000000000003
2016-07-19,15.9875,16.23,13.92,15.795,15.9875,-0.19,-0.012
2016-07-20,15.795,16.2125,14.1375,15.99,15.795,0.2,0.0123
2016-07-21,15.99,16.1125,14.0275,15.7125,15.99,-0.28,-0.0174
2016-07-22,15.7125,15.955,14.4425,15.4975,15.7125,-0.22,-0.013700000000000002
2016-07-25,15.4975,16.1125,13.5225,15.7175,15.4975,0.22,0.014199999999999999
2016-07-26,15.7175,16.1475,13.945,15.62,15.7175,-0.1,-0.0062
2016-07-27,15.62,15.67,14.47,15.4275,15.62,-0.19,-0.0123
2016-07-28,15.4275,15.535,12.5925,15.1475,15.4275,-0.28,-0.0181
2016-07-29,15.1475,15.23,14.1525,14.9175,15.1475,-0.23,-0.0152
2016-08-01,14.9175,15.4775,14.36,15.18,14.9175,0.26,0.0176
2016-08-02,15.18,15.7925,13.955,15.6925,15.18,0.51,0.0338
2016-08-03,15.6925,16.445,14.295,16.2375,15.6925,0.55,0.0347
2016-08-04,16.2375,16.2375,14.1025,15.14,16.2375,-1.1,-0.0676
2016-08-05,15.14,15.14,13.6175,14.3525,15.14,-0.79,-0.052000000000000005
2016-08-08,14.3525,14.8225,13.1125,14.5875,14.3525,0.24,0.016399999999999998
2016-08-09,14.5875,14.96,12.35,14.5375,14.5875,-0.05,-0.0034000000000000002
2016-08-10,14.5375,15.25,12.7125,14.9225,14.5375,0.39,0.0265
2016-08-11,14.9225,14.9225,13.1725,14.2125,14.9225,-0.71,-0.047599999999999996
2016-08-12,14.2125,14.2125,12.3725,13.77,14.2125,-0.44,-0.0311
2016-08-16,13.77,14.6375,13.14,14.1825,13.77,0.41,0.03
2016-08-17,14.1825,14.905,12.7125,14.78,14.1825,0.6,0.0421
2016-08-18,14.78,14.78,12.91,14.55,14.78,-0.23,-0.015600000000000001
2016-08-19,14.55,14.905,12.105,14.5375,14.55,-0.01,-0.0009
2016-08-22,14.5375,15.005,13.27,14.235,14.5375,-0.3,-0.020800000000000003
2016-08-23,14.235,14.62,13.06,13.8975,14.235,-0.34,-0.023700000000000002
2016-08-24,13.8975,14.035,12.39,13.4875,13.8975,-0.41,-0.029500000000000002
2016-08-25,13.4875,13.6125,10.9275,13.285,13.4875,-0.2,-0.015
2016-08-26,13.285,14.205,12.35,13.57,13.285,0.29,0.0215
2016-08-29,13.57,14.005,12.9375,13.165,13.57,-0.41,-0.0298
2016-08-30,13.165,13.165,12.2925,13.02,13.165,-0.15,-0.011000000000000001
2016-08-31,13.02,13.5425,12.245,13.2425,13.02,0.22,0.0171
2016-09-01,13.2425,13.68,12.5375,13.34,13.2425,0.1,0.0074
2016-09-02,13.34,13.445,12.6375,12.94,13.34,-0.4,-0.03
2016-09-06,12.94,13.18,12.3525,12.75,12.94,-0.19,-0.0147
2016-09-07,12.75,13.355,11.9475,13.145,12.75,0.4,0.031000000000000003
2016-09-08,13.145,13.2325,12.045,13.115,13.145,-0.03,-0.0023
2016-09-09,13.115,13.4525,12.635,13.23,13.115,0.12,0.0088
2016-09-12,13.23,15.34,12.7,15.24,13.23,2.01,0.1519
2016-09-14,15.24,15.52,14.2,14.7625,15.24,-0.48,-0.0313
2016-09-15,14.7625,15.08,13.44,14.6775,14.7625,-0.09,-0.0058
2016-09-16,14.6775,14.95,13.425,14.58,14.6775,-0.1,-0.006600000000000001
2016-09-19,14.58,15.2025,13.6425,14.94,14.58,0.36,0.024700000000000003
2016-09-20,14.94,15.15,13.77,14.78,14.94,-0.16,-0.010700000000000001
2016-09-21,14.78,14.9525,13.1675,14.805,14.78,0.03,0.0017000000000000001
2016-09-22,14.805,14.805,12.5925,13.34,14.805,-1.47,-0.099
2016-09-23,13.34,13.59,12.03,13.2475,13.34,-0.09,-0.0069
2016-09-26,13.2475,14.785,12.8125,14.565,13.2475,1.32,0.09949999999999999
2016-09-27,14.565,14.565,13.7725,14.25,14.565,-0.32,-0.0216
2016-09-28,14.25,14.3525,13.4925,13.8475,14.25,-0.4,-0.0282
2016-09-29,13.8475,19.125,13.1525,18.45,13.8475,4.6,0.33240000000000003
2016-09-30,18.45,18.8475,16.8275,17.18,18.45,-1.27,-0.0688
2016-10-03,17.18,17.18,15.51,15.62,17.18,-1.56,-0.0908
2016-10-04,15.62,15.715,14.8125,14.9925,15.62,-0.63,-0.0402
2016-10-05,14.9925,15.145,13.905,14.925,14.9925,-0.07,-0.0045000000000000005
2016-10-06,14.925,15.1225,14.3275,14.835,14.925,-0.09,-0.006
2016-10-07,14.835,14.97,13.78,14.485,14.835,-0.35,-0.0236
2016-10-10,14.485,14.565,13.27,14.285,14.485,-0.2,-0.0138
2016-10-13,14.285,16.0075,14.285,15.425,14.285,1.14,0.07980000000000001
2016-10-14,15.425,15.425,14.3325,14.8875,15.425,-0.54,-0.0348
2016-10-17,14.8875,16.05,14.3475,15.655,14.8875,0.77,0.0516
2016-10-18,15.655,15.655,14.3,14.5375,15.655,-1.12,-0.0714
2016-10-19,14.5375,14.9475,13.1525,14.6125,14.5375,0.08,0.005200000000000001
2016-10-20,14.6125,14.6125,12.745,14.165,14.6125,-0.45,-0.030600000000000002
2016-10-21,14.165,14.35,12.4325,13.83,14.165,-0.34,-0.0236
2016-10-24,13.83,14.4475,13.1,14.3325,13.83,0.5,0.0363
2016-10-25,14.3325,14.8125,12.84,14.4825,14.3325,0.15,0.0105
2016-10-26,14.4825,14.9375,13.6,14.4525,14.4825,-0.03,-0.0021
2016-10-27,14.4525,14.82,12.7475,14.085,14.4525,-0.37,-0.025400000000000002
2016-10-28,14.085,14.88,13.4825,14.6525,14.085,0.57,0.0403
2016-10-30,14.6525,15.615,14.4675,15.49,14.6525,0.84,0.0572
2016-11-01,15.49,15.8875,14.3125,15.735,15.49,0.25,0.0158
2016-11-02,15.735,17.2625,15.1225,16.7975,15.735,1.06,0.0675
2016-11-03,16.7975,16.7975,15.485,16.465,16.7975,-0.33,-0.0198
2016-11-04,16.465,17.425,14.6025,16.8475,16.465,0.38,0.0232
2016-11-07,16.8475,16.8475,14.935,16.5075,16.8475,-0.34,-0.0202
2016-11-08,16.5075,17.3775,15.0675,16.77,16.5075,0.26,0.0159
2016-11-09,16.77,22.79,15.84,16.62,16.77,-0.15,-0.0089
2016-11-10,16.62,16.62,14.235,15.4575,16.62,-1.16,-0.0699
2016-11-11,15.4575,17.71,14.1675,17.365,15.4575,1.91,0.1234
2016-11-15,17.365,20.835,16.455,20.145,17.365,2.78,0.16010000000000002
2016-11-16,20.145,20.19,16.9025,19.5025,20.145,-0.64,-0.0319
2016-11-17,19.5025,19.5025,17.4375,18.71,19.5025,-0.79,-0.0406
2016-11-18,18.71,18.71,15.855,17.805,18.71,-0.91,-0.0484
2016-11-21,17.805,19.765,15.7175,19.0975,17.805,1.29,0.0726
2016-11-22,19.0975,20.1325,17.945,18.465,19.0975,-0.63,-0.033100000000000004
2016-11-23,18.465,23.0925,16.34,18.04,18.465,-0.43,-0.023
2016-11-24,18.04,18.5825,16.64,17.16,18.04,-0.88,-0.0488
2016-11-25,17.16,18.87,16.87,17.6125,17.16,0.45,0.026400000000000003
2016-11-28,17.6125,18.6075,16.8175,18.055,17.6125,0.44,0.025099999999999997
2016-11-29,18.055,18.215,16.515,17.7075,18.055,-0.35,-0.0192
2016-11-30,17.7075,17.9925,16.04,16.85,17.7075,-0.86,-0.0484
2016-12-01,16.85,16.89,14.335,16.6875,16.85,-0.16,-0.0096
2016-12-02,16.6875,18.19,15.8275,17.9325,16.6875,1.25,0.0746
2016-12-05,17.9325,18.295,16.92,17.2875,17.9325,-0.65,-0.036000000000000004
2016-12-06,17.2875,17.355,14.9625,17.105,17.2875,-0.18,-0.0106
2016-12-07,17.105,17.11,15.5075,16.845,17.105,-0.26,-0.0152
2016-12-08,16.845,16.845,14.1625,15.525,16.845,-1.32,-0.0784
2016-12-09,15.525,15.6375,14.5325,15.0675,15.525,-0.46,-0.029500000000000002
2016-12-12,15.0675,16.3125,14.215,16.1925,15.0675,1.13,0.0747
2016-12-13,16.1925,16.4825,13.755,15.9225,16.1925,-0.27,-0.0167
2016-12-14,15.9225,16.6725,14.43,16.5925,15.9225,0.67,0.0421
2016-12-15,16.5925,16.5925,15.255,15.655,16.5925,-0.94,-0.0565
2016-12-16,15.655,15.655,13.445,15.2525,15.655,-0.4,-0.0257
2016-12-19,15.2525,15.585,13.2525,14.8375,15.2525,-0.42,-0.027200000000000002
2016-12-20,14.8375,14.9275,13.4025,14.5375,14.8375,-0.3,-0.0202
2016-12-21,14.5375,14.8575,13.335,14.705,14.5375,0.17,0.0115
2016-12-22,14.705,15.7025,12.7625,15.5525,14.705,0.85,0.0576
2016-12-23,15.5525,15.78,12.6125,15.1275,15.5525,-0.43,-0.0273
2016-12-26,15.1275,16.905,13.435,16.6025,15.1275,1.48,0.0975
2016-12-27,16.6025,16.7625,14.9475,15.0825,16.6025,-1.52,-0.0916
2016-12-28,15.0825,15.6275,14.2625,15.5425,15.0825,0.46,0.0305
2016-12-29,15.5425,16.0775,14.6575,15.2825,15.5425,-0.26,-0.0167
2016-12-30,15.2825,15.575,14.5325,15.465,15.2825,0.18,0.011899999999999999
2017-01-02,15.465,16.375,14.64,15.83,15.465,0.37,0.0236
2017-01-03,15.83,16.4175,14.9025,15.9575,15.83,0.13,0.008100000000000001
2017-01-04,15.9575,16.1,14.8975,15.89,15.9575,-0.07,-0.0042
2017-01-05,15.89,15.89,14.4475,15.05,15.89,-0.84,-0.0529
2017-01-06,15.05,15.0875,13.9225,14.9125,15.05,-0.14,-0.0091
2017-01-09,14.9125,15.635,13.82,15.48,14.9125,0.57,0.0381
2017-01-10,15.48,15.48,14.025,15.195,15.48,-0.29,-0.0184
2017-01-11,15.195,15.195,13.5375,14.8075,15.195,-0.39,-0.0255
2017-01-12,14.8075,14.865,13.4625,14.6125,14.8075,-0.2,-0.013200000000000002
2017-01-13,14.6125,14.6525,13.375,14.3825,14.6125,-0.23,-0.015700000000000002
2017-01-16,14.3825,15.25,13.425,15.065,14.3825,0.68,0.0475
2017-01-17,15.065,15.62,13.98,15.3925,15.065,0.33,0.0217
2017-01-18,15.3925,15.3925,13.6125,15.1825,15.3925,-0.21,-0.013600000000000001
2017-01-19,15.1825,15.2775,14.035,15.02,15.1825,-0.16,-0.010700000000000001
2017-01-20,15.02,15.8675,13.8525,15.79,15.02,0.77,0.0513
2017-01-23,15.79,16.3725,15.5025,15.905,15.79,0.12,0.0073
2017-01-24,15.905,15.96,14.3875,15.285,15.905,-0.62,-0.039
2017-01-25,15.285,15.425,14.41,15.17,15.285,-0.12,-0.0075
2017-01-27,15.17,16.125,14.93,16.005,15.17,0.84,0.055
2017-01-30,16.005,16.8575,15.3925,16.67,16.005,0.67,0.0415
2017-01-31,16.67,17.09,15.7125,16.825,16.67,0.16,0.009300000000000001
2017-02-01,16.825,17.4275,13.8025,13.97,16.825,-2.86,-0.1697
2017-02-02,13.97,13.97,12.64,13.52,13.97,-0.45,-0.0322
2017-02-03,13.52,13.595,11.7825,13.1275,13.52,-0.39,-0.028999999999999998
2017-02-06,13.1275,13.6125,11.06,13.3975,13.1275,0.27,0.0206
2017-02-07,13.3975,13.7225,12.24,13.5075,13.3975,0.11,0.008199999999999999
2017-02-08,13.5075,13.7575,11.435,13.35,13.5075,-0.16,-0.0117
2017-02-09,13.35,13.78,11.395,13.235,13.35,-0.12,-0.0086
2017-02-10,13.235,13.3325,11.37,13.1775,13.235,-0.06,-0.0043
2017-02-13,13.1775,13.76,11.57,13.6925,13.1775,0.52,0.0391
2017-02-14,13.6925,14.01,12.0975,13.8025,13.6925,0.11,0.008
2017-02-15,13.8025,14.46,11.7275,14.2125,13.8025,0.41,0.029700000000000004
2017-02-16,14.2125,14.2125,11.4375,13.73,14.2125,-0.48,-0.0339
2017-02-17,13.73,13.7725,12.4675,13.4325,13.73,-0.3,-0.0217
2017-02-20,13.4325,13.8475,12.4125,13.61,13.4325,0.18,0.013200000000000002
2017-02-21,13.61,14.2825,11.8925,13.525,13.61,-0.09,-0.0062
2017-02-22,13.525,14.0425,12.7225,13.7,13.525,0.18,0.0129
2017-02-23,13.7,13.96,12.915,13.4,13.7,-0.3,-0.0219
2017-02-27,13.4,14.2725,13.4,13.675,13.4,0.28,0.020499999999999997
2017-02-28,13.675,14.025,13.1675,13.7925,13.675,0.12,0.0086
2017-03-01,13.7925,13.7975,13.2075,13.575,13.7925,-0.22,-0.0158
2017-03-02,13.575,13.615,13.03,13.3625,13.575,-0.21,-0.015700000000000002
2017-03-03,13.3625,13.6025,12.5675,13.3525,13.3625,-0.01,-0.0007000000000000001
2017-03-06,13.3525,13.725,12.81,13.64,13.3525,0.29,0.0215
2017-03-07,13.64,14.0075,13.09,13.875,13.64,0.24,0.0172
2017-03-08,13.875,14.2875,12.6875,14.075,13.875,0.2,0.0144
2017-03-09,14.075,14.7825,12.6025,14.39,14.075,0.32,0.022400000000000003
2017-03-10,14.39,14.39,13.575,13.9575,14.39,-0.43,-0.0301
2017-03-14,13.9575,13.9575,11.085,12.4,13.9575,-1.56,-0.1116
2017-03-15,12.4,12.5325,11.2025,12.4225,12.4,0.02,0.0018
2017-03-16,12.4225,12.4225,11.3425,11.91,12.4225,-0.51,-0.041299999999999996
2017-03-17,11.91,12.1125,10.3875,11.8525,11.91,-0.06,-0.0048
2017-03-20,11.8525,12.31,11.44,12.0175,11.8525,0.17,0.0139
2017-03-21,12.0175,12.155,11.0325,11.9425,12.0175,-0.08,-0.0062
2017-03-22,11.9425,12.3575,11.5825,12.27,11.9425,0.33,0.027400000000000004
2017-03-23,12.27,12.27,11.2375,11.835,12.27,-0.44,-0.0355
2017-03-24,11.835,12.1025,10.705,11.9775,11.835,0.14,0.012
2017-03-27,11.9775,12.57,11.3375,12.435,11.9775,0.46,0.0382
2017-03-28,12.435,12.435,11.46,12.1175,12.435,-0.32,-0.0255
2017-03-29,12.1175,12.24,11.45,12.0875,12.1175,-0.03,-0.0025
2017-03-30,12.0875,12.45,11.75,12.15,12.0875,0.06,0.005200000000000001
2017-03-31,12.15,12.5125,11.4875,12.42,12.15,0.27,0.0222
2017-04-03,12.42,12.7575,11.41,11.4925,12.42,-0.93,-0.0747
2017-04-05,11.4925,11.8875,10.89,11.55,11.4925,0.06,0.005
2017-04-06,11.55,11.7675,11.0325,11.29,11.55,-0.26,-0.0225
2017-04-07,11.29,11.8125,10.305,11.6925,11.29,0.4,0.0357
2017-04-10,11.6925,11.9225,11.2425,11.62,11.6925,-0.07,-0.0062
2017-04-11,11.62,11.8325,10.2375,11.395,11.62,-0.23,-0.0194
2017-04-12,11.395,12.065,10.79,11.6275,11.395,0.23,0.0204
2017-04-13,11.6275,11.7825,10.585,11.5775,11.6275,-0.05,-0.0043
2017-04-17,11.5775,12.2125,10.6925,11.8925,11.5775,0.32,0.027200000000000002
2017-04-18,11.8925,12.5925,10.76,12.375,11.8925,0.48,0.0406
2017-04-19,12.375,12.515,10.745,12.215,12.375,-0.16,-0.0129
2017-04-20,12.215,12.215,10.855,11.56,12.215,-0.66,-0.0536
2017-04-21,11.56,11.735,10.555,11.4225,11.56,-0.14,-0.011899999999999999
2017-04-24,11.4225,11.855,10.9675,11.625,11.4225,0.2,0.0177
2017-04-25,11.625,11.625,10.9725,11.155,11.625,-0.47,-0.0404
2017-04-26,11.155,11.865,9.9175,11.74,11.155,0.59,0.0524
2017-04-27,11.74,11.74,10.36,11.07,11.74,-0.67,-0.0571
2017-04-28,11.07,11.07,10.5325,10.86,11.07,-0.21,-0.019
2017-05-02,10.86,11.8075,10.3525,11.4475,10.86,0.59,0.0541
2017-05-03,11.4475,11.66,9.945,11.5275,11.4475,0.08,0.006999999999999999
2017-05-04,11.5275,11.7825,10.605,11.3325,11.5275,-0.2,-0.0169
2017-05-05,11.3325,12.16,10.4525,11.9875,11.3325,0.66,0.057800000000000004
2017-05-08,11.9875,11.9875,10.6125,11.665,11.9875,-0.32,-0.0269
2017-05-09,11.665,11.665,10.5425,11.1125,11.665,-0.55,-0.047400000000000005
2017-05-10,11.1125,11.1125,9.9575,10.9475,11.1125,-0.17,-0.0148
2017-05-11,10.9475,11.26,9.8975,10.8375,10.9475,-0.11,-0.01
2017-05-12,10.8375,10.8375,9.465,10.6275,10.8375,-0.21,-0.0194
2017-05-15,10.6275,11.14,8.835,10.675,10.6275,0.05,0.0045000000000000005
2017-05-16,10.675,11.0225,9.065,10.56,10.675,-0.12,-0.0108
2017-05-17,10.56,10.8075,9.245,10.635,10.56,0.08,0.0070999999999999995
2017-05-18,10.635,12.745,9.8175,11.785,10.635,1.15,0.1081
2017-05-19,11.785,11.9,10.3975,11.3025,11.785,-0.48,-0.0409
2017-05-22,11.3025,11.8525,10.2,11.2025,11.3025,-0.1,-0.0088
2017-05-23,11.2025,12.765,9.865,12.2025,11.2025,1.0,0.0893
2017-05-24,12.2025,12.785,10.45,11.83,12.2025,-0.37,-0.0305
2017-05-25,11.83,11.92,10.1925,10.4475,11.83,-1.38,-0.1169
2017-05-26,10.4475,11.1875,9.8875,10.8625,10.4475,0.42,0.039700000000000006
2017-05-29,10.8625,11.8775,10.26,11.7875,10.8625,0.93,0.0852
2017-05-30,11.7875,12.2725,10.8625,11.765,11.7875,-0.02,-0.0019
2017-05-31,11.765,12.2475,11.02,11.7625,11.765,0.0,-0.0002
2017-06-01,11.7625,11.9125,10.6125,11.3075,11.7625,-0.46,-0.038700000000000005
2017-06-02,11.3075,11.3075,10.3125,10.81,11.3075,-0.5,-0.044000000000000004
2017-06-05,10.81,11.1425,10.0525,11.015,10.81,0.21,0.019
2017-06-06,11.015,11.32,9.49,11.1325,11.015,0.12,0.010700000000000001
2017-06-07,11.1325,11.185,10.2225,10.89,11.1325,-0.24,-0.021800000000000003
2017-06-08,10.89,11.1275,9.5275,11.0675,10.89,0.18,0.0163
2017-06-09,11.0675,11.225,10.275,10.8625,11.0675,-0.21,-0.018500000000000003
2017-06-12,10.8625,11.5025,10.3525,11.4225,10.8625,0.56,0.0516
2017-06-13,11.4225,11.4625,9.9025,11.34,11.4225,-0.08,-0.0072
2017-06-14,11.34,11.5275,10.44,11.18,11.34,-0.16,-0.0141
2017-06-15,11.18,11.43,9.885,11.325,11.18,0.15,0.013000000000000001
2017-06-16,11.325,11.325,9.7125,10.915,11.325,-0.41,-0.0362
2017-06-19,10.915,10.915,9.7425,10.6275,10.915,-0.29,-0.0263
2017-06-20,10.6275,10.8725,9.82,10.6575,10.6275,0.03,0.0028000000000000004
2017-06-21,10.6575,11.055,9.775,10.915,10.6575,0.26,0.0242
2017-06-22,10.915,11.42,10.07,11.2075,10.915,0.29,0.0268
2017-06-23,11.2075,11.78,8.755,11.5575,11.2075,0.35,0.031200000000000002
2017-06-27,11.5575,12.8675,10.93,12.5075,11.5575,0.95,0.08220000000000001
2017-06-28,12.5075,12.755,11.0925,11.99,12.5075,-0.52,-0.0414
2017-06-29,11.99,11.99,10.595,11.3825,11.99,-0.61,-0.0507
2017-06-30,11.3825,12.1025,11.0775,11.7325,11.3825,0.35,0.030699999999999998
2017-07-03,11.7325,11.75,10.455,11.2,11.7325,-0.53,-0.0454
2017-07-04,11.2,11.645,10.42,11.275,11.2,0.08,0.0067
2017-07-05,11.275,11.42,10.45,11.1525,11.275,-0.12,-0.010900000000000002
2017-07-06,11.1525,11.175,10.2875,10.9825,11.1525,-0.17,-0.0152
2017-07-07,10.9825,11.125,9.615,10.8675,10.9825,-0.12,-0.0105
2017-07-10,10.8675,11.0925,9.57,10.9125,10.8675,0.05,0.0040999999999999995
2017-07-11,10.9125,11.0775,9.8975,10.89,10.9125,-0.02,-0.0021
2017-07-12,10.89,11.3,9.6725,11.0525,10.89,0.16,0.0149
2017-07-13,11.0525,11.395,9.86,11.2475,11.0525,0.2,0.0176
2017-07-14,11.2475,11.4775,10.065,11.1725,11.2475,-0.08,-0.0067
2017-07-17,11.1725,11.5675,10.48,11.4575,11.1725,0.29,0.0255
2017-07-18,11.4575,11.79,10.285,11.49,11.4575,0.03,0.0028000000000000004
2017-07-19,11.49,11.685,9.0775,11.255,11.49,-0.24,-0.020499999999999997
2017-07-20,11.255,11.5675,10.37,11.315,11.255,0.06,0.0053
2017-07-21,11.315,11.715,9.0075,11.085,11.315,-0.23,-0.0203
2017-07-24,11.085,11.795,10.3575,11.3125,11.085,0.23,0.020499999999999997
2017-07-25,11.3125,11.5125,10.235,10.9125,11.3125,-0.4,-0.0354
2017-07-26,10.9125,11.775,10.9075,11.17,10.9125,0.26,0.0236
2017-07-27,11.17,11.915,10.81,11.2175,11.17,0.05,0.0043
2017-07-28,11.2175,12.015,10.9825,11.1375,11.2175,-0.08,-0.0070999999999999995
2017-07-31,11.1375,12.0325,11.1375,11.9,11.1375,0.76,0.06849999999999999
2017-08-01,11.9,12.3925,11.5875,11.9075,11.9,0.01,0.0006
2017-08-02,11.9075,12.1725,10.9225,11.9425,11.9075,0.04,0.0029
2017-08-03,11.9425,12.2325,11.2075,11.6425,11.9425,-0.3,-0.025099999999999997
2017-08-04,11.6425,11.745,10.745,11.39,11.6425,-0.25,-0.0217
2017-08-07,11.39,12.0025,10.64,11.895,11.39,0.51,0.0443
2017-08-08,11.895,13.045,10.485,12.77,11.895,0.88,0.0736
2017-08-09,12.77,13.6775,10.515,13.4525,12.77,0.68,0.0534
2017-08-10,13.4525,14.1675,12.23,13.8025,13.4525,0.35,0.026000000000000002
2017-08-11,13.8025,15.5425,11.67,15.195,13.8025,1.39,0.1009
2017-08-14,15.195,15.195,11.8575,14.3825,15.195,-0.81,-0.0535
2017-08-16,14.3825,14.7,12.62,14.2375,14.3825,-0.15,-0.0101
2017-08-17,14.2375,14.6225,10.7925,14.34,14.2375,0.1,0.0072
2017-08-18,14.34,14.89,11.1675,14.57,14.34,0.23,0.016
2017-08-21,14.57,14.965,13.145,14.815,14.57,0.25,0.0168
2017-08-22,14.815,14.815,11.1625,14.105,14.815,-0.71,-0.0479
2017-08-23,14.105,14.105,12.2625,13.1825,14.105,-0.92,-0.0654
2017-08-24,13.1825,13.195,11.9425,12.5725,13.1825,-0.61,-0.0463
2017-08-28,12.5725,13.6775,11.365,12.64,12.5725,0.07,0.0054
2017-08-29,12.64,13.8525,12.28,13.5425,12.64,0.9,0.0714
2017-08-30,13.5425,14.13,11.745,12.8875,13.5425,-0.66,-0.0484
2017-08-31,12.8875,13.695,11.785,11.9525,12.8875,-0.94,-0.0726
2017-09-01,11.9525,12.1575,10.525,11.675,11.9525,-0.28,-0.0232
2017-09-04,11.675,13.955,11.485,13.165,11.675,1.49,0.1276
2017-09-05,13.165,13.4425,12.475,12.8875,13.165,-0.28,-0.0211
2017-09-06,12.8875,13.495,12.035,13.12,12.8875,0.23,0.018000000000000002
2017-09-07,13.12,13.1275,11.175,13.0075,13.12,-0.11,-0.0086
2017-09-08,13.0075,13.0975,11.7725,12.9625,13.0075,-0.05,-0.0034999999999999996
2017-09-11,12.9625,12.9625,11.5475,12.36,12.9625,-0.6,-0.04650000000000001
2017-09-12,12.36,12.36,11.52,11.7575,12.36,-0.6,-0.0487
2017-09-13,11.7575,11.865,10.68,11.755,11.7575,0.0,-0.0002
2017-09-14,11.755,11.8775,10.36,11.47,11.755,-0.29,-0.0242
2017-09-15,11.47,12.0175,10.0175,11.6775,11.47,0.21,0.0181
2017-09-18,11.6775,11.6775,10.835,11.4425,11.6775,-0.24,-0.0201
2017-09-19,11.4425,11.6425,10.3975,11.465,11.4425,0.02,0.002
2017-09-20,11.465,11.8775,10.115,11.6325,11.465,0.17,0.0146
2017-09-21,11.6325,12.1825,9.2575,11.6325,11.6325,0.0,0.0
2017-09-22,11.6325,12.9925,11.005,12.81,11.6325,1.18,0.1012
2017-09-25,12.81,13.84,11.5075,13.34,12.81,0.53,0.0414
2017-09-26,13.34,13.625,12.6325,12.9275,13.34,-0.41,-0.0309
2017-09-27,12.9275,14.165,11.77,13.8625,12.9275,0.94,0.0723
2017-09-28,13.8625,13.9725,12.8225,13.1725,13.8625,-0.69,-0.049800000000000004
2017-09-29,13.1725,13.1725,11.91,12.485,13.1725,-0.69,-0.052199999999999996
2017-10-03,12.485,12.8725,11.44,12.46,12.485,-0.03,-0.002
2017-10-04,12.46,12.5775,11.575,11.8,12.46,-0.66,-0.053
2017-10-05,11.8,11.895,10.585,11.71,11.8,-0.09,-0.0076
2017-10-06,11.71,11.71,10.745,11.1175,11.71,-0.59,-0.0506
2017-10-09,11.1175,11.565,10.405,11.3925,11.1175,0.28,0.024700000000000003
2017-10-10,11.3925,11.45,10.75,11.1125,11.3925,-0.28,-0.0246
2017-10-11,11.1125,12.1825,10.1875,11.73,11.1125,0.62,0.0556
2017-10-12,11.73,11.73,10.46,11.0425,11.73,-0.69,-0.058600000000000006
2017-10-13,11.0425,11.345,10.085,11.2625,11.0425,0.22,0.0199
2017-10-16,11.2625,11.5825,10.0325,11.31,11.2625,0.05,0.0042
2017-10-17,11.31,11.7325,10.105,11.61,11.31,0.3,0.0265
2017-10-18,11.61,11.75,10.1325,11.54,11.61,-0.07,-0.006
2017-10-19,11.54,12.8125,10.825,12.395,11.54,0.86,0.0741
2017-10-23,12.395,12.9375,10.875,12.325,12.395,-0.07,-0.005600000000000001
2017-10-24,12.325,12.47,11.36,11.59,12.325,-0.74,-0.0596
