Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU)
2018-06-26,Northern,658.72,746.82,30.83,29.67,303.99,288.20
2018-06-26,Western,"1,146.67","1,148.05",25.07,32.45,16.99,13.61
2018-06-26,Southern,576.99,492.81,63.17,45.76,38.45,42.75
2018-06-26,Eastern,463.11,474.31,NaN,NaN,53.41,65.96
2018-06-26,NorthEastern,30.25,30.55,NaN,NaN,21.71,23.56
2018-06-27,Northern,658.72,672.74,30.83,32.51,303.99,278.12
2018-06-27,Western,"1,162.72","1,161.58",25.07,32.45,16.99,10.81
2018-06-27,Southern,576.99,478.64,63.17,46.51,38.45,50.15
2018-06-27,Eastern,463.11,470.65,NaN,NaN,53.41,63.13
2018-06-27,NorthEastern,30.25,31.39,NaN,NaN,21.71,22.11
2018-06-28,Northern,658.72,529.28,30.83,34.33,303.99,286.18
2018-06-28,Western,"1,162.72","1,156.58",25.07,32.87,16.99,16.04
2018-06-28,Southern,576.99,488.32,63.17,46.76,38.45,61.18
2018-06-28,Eastern,463.11,453.89,NaN,NaN,53.41,61.54
2018-06-28,NorthEastern,30.25,30.99,NaN,NaN,21.71,24.14
2018-06-29,Northern,658.72,555.63,30.83,34.64,303.99,285.19
2018-06-29,Western,"1,162.72","1,159.51",25.07,32.85,16.99,18.69
2018-06-29,Southern,572.88,522.63,63.17,46.15,38.45,68.87
2018-06-29,Eastern,463.11,477.29,NaN,NaN,53.41,63.37
2018-06-29,NorthEastern,30.25,31.26,NaN,NaN,21.71,23.18
2018-06-30,Northern,658.72,593.23,30.83,33.85,303.99,312.89
2018-06-30,Western,"1,162.72","1,214.00",25.07,31.80,16.99,20.44
2018-06-30,Southern,572.88,521.42,63.17,46.19,38.45,72.63
2018-06-30,Eastern,463.11,499.53,NaN,NaN,53.41,58.76
2018-06-30,NorthEastern,30.25,31.00,NaN,NaN,21.71,23.25
2018-07-01,Northern,645.49,572.79,30.72,30.37,314.44,325.24
2018-07-01,Western,"1,094.62","1,188.11",14.06,30.07,21.91,11.66
2018-07-01,Southern,544.82,507.82,40.09,47.04,62.52,57.36
2018-07-01,Eastern,454.23,477.82,NaN,NaN,69.16,57.44
2018-07-01,NorthEastern,30.10,30.84,NaN,NaN,30.46,23.88
2018-07-02,Northern,645.30,575.61,30.72,29.97,314.44,328.83
2018-07-02,Western,"1,094.62","1,173.11",14.06,28.26,21.91,16.26
2018-07-02,Southern,544.82,491.86,40.09,45.96,62.52,50.90
2018-07-02,Eastern,454.23,471.39,NaN,NaN,69.16,64.17
2018-07-02,NorthEastern,30.10,30.34,NaN,NaN,30.46,25.77
2018-07-03,Northern,644.14,560.86,30.72,30.29,314.44,332.48
2018-07-03,Western,"1,094.62","1,097.23",14.06,28.82,21.91,12.12
2018-07-03,Southern,544.82,497.77,40.09,46.38,62.52,45.72
2018-07-03,Eastern,449.73,449.38,NaN,NaN,69.16,64.57
2018-07-03,NorthEastern,30.10,29.88,NaN,NaN,30.46,29.01
2018-07-04,Northern,644.14,524.93,30.72,30.51,314.44,325.38
2018-07-04,Western,"1,094.62","1,066.29",14.06,29.60,21.91,14.02
2018-07-04,Southern,541.49,525.05,40.09,46.37,62.52,46.01
2018-07-04,Eastern,449.73,447.65,NaN,NaN,69.16,65.65
2018-07-04,NorthEastern,30.10,30.40,NaN,NaN,30.46,28.32
2018-07-05,Northern,644.14,604.03,30.72,30.23,314.44,300.98
2018-07-05,Western,"1,084.37","1,127.95",14.06,29.95,21.91,15.83
2018-07-05,Southern,541.49,539.76,40.09,46.43,62.52,45.54
2018-07-05,Eastern,446.73,471.36,NaN,NaN,69.16,67.16
2018-07-05,NorthEastern,30.10,31.65,NaN,NaN,30.46,29.15
2018-07-06,Northern,645.02,682.40,30.72,30.32,314.44,287.11
2018-07-06,Western,"1,099.95","1,144.69",14.06,30.78,21.91,16.94
2018-07-06,Southern,541.49,538.13,40.09,46.23,62.52,53.32
2018-07-06,Eastern,446.73,473.75,NaN,NaN,69.16,68.98
2018-07-06,NorthEastern,30.10,33.69,NaN,NaN,30.46,26.54
2018-07-07,Northern,645.02,723.03,30.72,30.28,314.44,304.22
2018-07-07,Western,"1,086.95","1,163.86",14.06,32.13,21.91,17.93
2018-07-07,Southern,541.49,508.18,40.09,46.57,62.52,43.66
2018-07-07,Eastern,446.73,490.98,NaN,NaN,69.16,67.53
2018-07-07,NorthEastern,30.10,34.65,NaN,NaN,30.46,26.25
2018-07-08,Northern,641.42,682.10,30.72,30.22,314.44,319.99
2018-07-08,Western,"1,112.08","1,128.11",14.06,32.30,21.91,10.71
2018-07-08,Southern,541.49,461.24,40.09,46.75,62.52,41.91
2018-07-08,Eastern,446.73,610.79,NaN,NaN,69.16,65.88
2018-07-08,NorthEastern,30.10,32.62,NaN,NaN,30.46,25.21
2018-07-09,Northern,647.51,737.91,30.72,30.60,314.44,329.56
2018-07-09,Western,"1,112.08","1,165.29",14.06,32.48,21.91,13.62
2018-07-09,Southern,541.59,482.73,40.09,46.60,62.52,49.08
2018-07-09,Eastern,446.73,466.35,NaN,NaN,69.16,68.07
2018-07-09,NorthEastern,30.10,34.01,NaN,NaN,30.46,24.80
2018-07-10,Northern,633.21,736.07,30.72,30.13,314.44,334.11
2018-07-10,Western,"1,107.14","1,175.03",14.06,32.69,21.91,13.87
2018-07-10,Southern,537.37,480.78,40.09,46.53,62.52,62.20
2018-07-10,Eastern,443.40,468.27,NaN,NaN,69.16,58.29
2018-07-10,NorthEastern,30.10,34.96,NaN,NaN,30.46,23.58
2018-07-11,Northern,633.40,703.39,30.72,30.20,314.44,327.40
2018-07-11,Western,"1,107.14","1,120.81",14.06,32.73,21.91,13.73
2018-07-11,Southern,546.61,459.91,40.09,46.56,62.52,55.90
2018-07-11,Eastern,443.40,467.14,NaN,NaN,69.16,67.67
2018-07-11,NorthEastern,30.10,33.72,NaN,NaN,30.46,25.71
2018-07-12,Northern,633.40,685.41,30.72,30.17,314.44,318.31
2018-07-12,Western,"1,107.14","1,124.81",14.06,32.76,21.91,19.67
2018-07-12,Southern,547.26,444.49,40.09,46.66,62.52,63.49
2018-07-12,Eastern,443.40,472.70,NaN,NaN,69.16,68.18
2018-07-12,NorthEastern,30.10,33.44,NaN,NaN,30.46,25.34
2018-07-13,Northern,633.40,636.05,30.72,30.46,314.44,312.03
2018-07-13,Western,"1,107.14","1,094.04",14.06,32.90,21.91,20.04
2018-07-13,Southern,547.26,444.72,40.09,46.78,62.52,63.62
2018-07-13,Eastern,446.35,459.06,NaN,NaN,69.16,65.23
2018-07-13,NorthEastern,30.10,32.87,NaN,NaN,30.46,27.46
2018-07-14,Northern,633.40,599.04,30.72,30.67,314.44,318.13
2018-07-14,Western,"1,107.14","1,091.29",14.06,32.89,21.91,22.10
2018-07-14,Southern,547.26,441.31,40.09,46.70,62.52,63.91
2018-07-14,Eastern,446.35,462.54,NaN,NaN,69.16,63.32
2018-07-14,NorthEastern,30.10,33.41,NaN,NaN,30.46,27.39
2018-07-15,Northern,637.99,604.12,30.72,30.39,314.44,320.79
2018-07-15,Western,"1,103.64","1,050.78",14.06,32.85,21.91,18.39
2018-07-15,Southern,536.69,422.42,40.09,46.35,62.52,62.89
2018-07-15,Eastern,445.06,453.67,NaN,NaN,69.16,64.51
2018-07-15,NorthEastern,30.10,33.33,NaN,NaN,30.46,24.04
2018-07-16,Northern,634.79,653.35,30.72,30.17,314.44,314.85
2018-07-16,Western,"1,118.83","1,083.37",14.06,32.84,21.91,16.56
2018-07-16,Southern,546.40,415.13,40.09,46.69,62.52,67.01
2018-07-16,Eastern,445.06,443.14,NaN,NaN,69.16,65.50
2018-07-16,NorthEastern,30.10,33.34,NaN,NaN,30.46,24.61
2018-07-17,Northern,634.98,637.03,30.72,30.09,314.44,318.27
2018-07-17,Western,"1,117.90","1,104.81",14.06,32.59,21.91,17.74
2018-07-17,Southern,549.87,419.15,40.09,46.44,62.52,78.94
2018-07-17,Eastern,445.06,437.41,NaN,NaN,69.16,71.55
2018-07-17,NorthEastern,30.10,34.11,NaN,NaN,30.46,24.09
2018-07-18,Northern,634.98,662.89,30.72,30.35,314.44,321.33
2018-07-18,Western,"1,128.11","1,126.23",14.06,31.53,21.91,16.45
2018-07-18,Southern,549.87,446.88,40.09,46.10,62.52,91.51
2018-07-18,Eastern,445.06,443.31,NaN,NaN,69.16,76.80
2018-07-18,NorthEastern,30.10,34.82,NaN,NaN,30.46,22.91
2018-07-19,Northern,634.98,651.67,30.72,30.48,314.44,333.96
2018-07-19,Western,"1,128.11","1,140.64",14.06,32.83,21.91,18.57
2018-07-19,Southern,549.87,462.68,40.09,45.12,62.52,93.95
2018-07-19,Eastern,445.06,450.44,NaN,NaN,69.16,77.68
2018-07-19,NorthEastern,30.10,33.81,NaN,NaN,30.46,22.29
2018-07-20,Northern,637.23,634.42,30.72,30.46,314.44,335.40
2018-07-20,Western,"1,129.73","1,117.72",14.06,32.72,21.91,16.89
2018-07-20,Southern,559.87,472.76,40.09,39.76,62.52,94.34
2018-07-20,Eastern,445.06,457.58,NaN,NaN,69.16,63.61
2018-07-20,NorthEastern,30.10,34.92,NaN,NaN,30.46,21.31
2018-07-21,Northern,637.23,554.25,30.72,30.52,314.44,336.38
2018-07-21,Western,"1,120.84","1,079.20",14.06,32.91,21.91,15.96
2018-07-21,Southern,564.78,450.87,40.09,41.01,62.52,96.05
2018-07-21,Eastern,445.06,428.00,NaN,NaN,69.16,56.83
2018-07-21,NorthEastern,30.10,31.64,NaN,NaN,30.46,21.01
2018-07-22,Northern,650.83,505.30,30.72,30.56,314.44,335.16
2018-07-22,Western,"1,117.89",974.06,14.06,32.91,21.91,16.24
2018-07-22,Southern,573.78,426.55,40.09,47.62,62.52,86.92
2018-07-22,Eastern,445.06,401.62,NaN,NaN,69.16,58.34
2018-07-22,NorthEastern,30.10,30.67,NaN,NaN,30.46,23.46
2018-07-23,Northern,650.83,540.27,30.72,27.51,314.44,315.30
2018-07-23,Western,"1,116.71","1,050.15",14.06,32.89,21.91,20.45
2018-07-23,Southern,582.56,450.42,40.09,53.77,62.52,101.16
2018-07-23,Eastern,445.06,435.66,NaN,NaN,69.16,69.04
2018-07-23,NorthEastern,30.10,30.40,NaN,NaN,30.46,26.40
2018-07-24,Northern,650.83,571.32,30.72,30.54,314.44,334.45
2018-07-24,Western,"1,088.10","1,080.71",14.06,32.74,21.91,24.40
2018-07-24,Southern,572.08,468.73,40.09,56.07,62.52,106.95
2018-07-24,Eastern,445.06,450.98,NaN,NaN,69.16,75.42
2018-07-24,NorthEastern,30.10,33.60,NaN,NaN,30.46,24.30
2018-07-25,Northern,650.83,549.15,30.72,30.54,314.44,325.77
2018-07-25,Western,"1,090.53","1,036.50",14.06,32.74,21.91,19.67
2018-07-25,Southern,568.08,482.90,40.09,55.20,62.52,111.66
2018-07-25,Eastern,450.92,431.95,NaN,NaN,69.16,73.84
2018-07-25,NorthEastern,30.10,33.70,NaN,NaN,30.46,24.49
2018-07-26,Northern,658.16,463.16,30.72,30.63,314.44,301.48
2018-07-26,Western,"1,108.21",976.12,14.06,32.82,21.91,19.54
2018-07-26,Southern,573.65,472.40,40.09,54.96,62.52,108.32
2018-07-26,Eastern,452.09,412.88,NaN,NaN,69.16,74.91
2018-07-26,NorthEastern,30.10,32.95,NaN,NaN,30.46,23.98
2018-07-27,Northern,658.16,440.49,30.72,30.66,314.44,307.90
2018-07-27,Western,"1,108.21","1,000.83",14.06,32.83,21.91,18.65
2018-07-27,Southern,573.65,479.10,40.09,59.00,62.52,115.43
2018-07-27,Eastern,452.09,424.56,NaN,NaN,69.16,79.08
2018-07-27,NorthEastern,30.10,33.58,NaN,NaN,30.46,22.92
2018-07-28,Northern,658.16,452.05,30.72,30.61,314.44,297.18
2018-07-28,Western,"1,097.91","1,036.85",14.06,32.75,21.91,21.15
2018-07-28,Southern,573.65,480.37,40.09,59.67,62.52,114.37
2018-07-28,Eastern,452.09,444.38,NaN,NaN,69.16,78.22
2018-07-28,NorthEastern,30.10,34.86,NaN,NaN,30.46,23.74
2018-07-29,Northern,658.15,441.93,30.72,30.44,314.44,331.92
2018-07-29,Western,"1,097.91","1,067.84",14.06,32.75,21.91,19.04
2018-07-29,Southern,577.65,462.69,40.09,63.16,62.52,106.24
2018-07-29,Eastern,452.09,431.32,NaN,NaN,69.16,74.56
2018-07-29,NorthEastern,30.10,32.58,NaN,NaN,30.46,23.31
2018-07-30,Northern,658.15,475.79,30.72,30.60,314.44,349.96
2018-07-30,Western,"1,095.63","1,137.68",14.06,32.64,21.91,23.76
2018-07-30,Southern,586.15,494.60,40.09,63.78,62.52,118.13
2018-07-30,Eastern,452.09,474.02,NaN,NaN,69.16,70.28
2018-07-30,NorthEastern,30.10,31.07,NaN,NaN,30.46,22.65
2018-07-31,Northern,658.15,529.90,30.72,30.58,314.44,357.01
2018-07-31,Western,"1,106.43","1,120.73",14.06,32.28,21.91,19.68
2018-07-31,Southern,590.15,492.32,40.09,63.87,62.52,98.47
2018-07-31,Eastern,464.09,474.24,NaN,NaN,69.16,52.00
2018-07-31,NorthEastern,30.10,31.28,NaN,NaN,30.46,23.82
2018-08-01,Northern,669.65,558.75,30.72,30.80,327.74,352.26
2018-08-01,Western,"1,094.18","1,134.38",25.06,29.99,43.32,17.41
2018-08-01,Southern,609.71,495.37,44.55,50.12,84.41,94.56
2018-08-01,Eastern,443.45,451.18,NaN,NaN,77.99,50.44
2018-08-01,NorthEastern,30.10,33.12,NaN,NaN,31.81,26.72
2018-08-02,Northern,669.65,598.95,30.72,30.73,327.74,348.15
2018-08-02,Western,"1,104.18","1,166.09",25.06,30.00,43.32,24.76
2018-08-02,Southern,609.71,494.12,44.55,25.46,84.41,105.75
2018-08-02,Eastern,444.77,444.80,NaN,NaN,77.99,57.08
2018-08-02,NorthEastern,30.10,32.41,NaN,NaN,31.81,29.24
2018-08-03,Northern,669.65,612.07,30.72,30.59,327.74,343.92
2018-08-03,Western,"1,107.12","1,181.37",25.06,30.02,43.32,23.43
2018-08-03,Southern,609.71,512.28,44.55,25.30,84.41,108.54
2018-08-03,Eastern,444.77,455.76,NaN,NaN,77.99,63.57
2018-08-03,NorthEastern,30.10,34.13,NaN,NaN,31.81,29.51
2018-08-04,Northern,664.65,637.84,30.72,26.66,327.74,338.35
2018-08-04,Western,"1,107.12","1,178.96",25.06,30.11,43.32,19.44
2018-08-04,Southern,611.32,506.79,44.55,25.28,84.41,101.55
2018-08-04,Eastern,448.09,464.57,NaN,NaN,77.99,80.25
2018-08-04,NorthEastern,30.10,35.77,NaN,NaN,31.81,26.65
2018-08-05,Northern,667.84,612.98,30.72,30.59,327.74,332.76
2018-08-05,Western,"1,101.07","1,144.45",25.06,30.12,43.32,12.51
2018-08-05,Southern,611.32,477.93,44.55,25.25,84.41,99.07
2018-08-05,Eastern,444.09,451.04,NaN,NaN,77.99,79.19
2018-08-05,NorthEastern,30.10,33.87,NaN,NaN,31.81,26.24
2018-08-06,Northern,667.84,594.42,30.72,30.62,327.74,330.75
2018-08-06,Western,"1,106.92","1,166.65",25.06,30.12,43.32,16.55
2018-08-06,Southern,611.32,498.24,44.55,26.11,84.41,98.38
2018-08-06,Eastern,445.40,444.86,NaN,NaN,77.99,79.49
2018-08-06,NorthEastern,30.10,31.16,NaN,NaN,31.81,25.92
2018-08-07,Northern,656.82,625.15,30.72,30.60,327.74,284.99
2018-08-07,Western,"1,106.92","1,214.15",25.06,30.12,43.32,20.41
2018-08-07,Southern,611.32,495.79,44.55,26.13,84.41,105.44
2018-08-07,Eastern,445.40,453.80,NaN,NaN,77.99,76.17
2018-08-07,NorthEastern,30.10,34.48,NaN,NaN,31.81,24.12
2018-08-08,Northern,655.94,637.84,30.72,30.60,327.74,291.62
2018-08-08,Western,"1,106.92","1,262.60",25.06,30.03,43.32,23.29
2018-08-08,Southern,611.32,469.21,44.55,26.18,84.41,121.15
2018-08-08,Eastern,445.40,453.10,NaN,NaN,77.99,75.83
2018-08-08,NorthEastern,30.10,35.48,NaN,NaN,31.81,24.44
2018-08-09,Northern,655.94,672.69,30.72,30.46,327.74,271.04
2018-08-09,Western,"1,117.18","1,243.99",25.06,30.06,43.32,19.97
2018-08-09,Southern,611.32,486.37,44.55,25.34,84.41,124.72
2018-08-09,Eastern,445.40,466.52,NaN,NaN,77.99,79.67
2018-08-09,NorthEastern,30.10,34.88,NaN,NaN,31.81,25.98
2018-08-10,Northern,655.94,717.07,30.72,30.42,327.74,289.19
2018-08-10,Western,"1,111.98","1,231.80",25.06,29.98,43.32,20.88
2018-08-10,Southern,610.87,479.03,44.55,25.01,84.41,134.40
2018-08-10,Eastern,430.87,465.25,NaN,NaN,77.99,83.06
2018-08-10,NorthEastern,30.10,36.55,NaN,NaN,31.81,25.00
2018-08-11,Northern,655.94,670.00,30.72,30.58,327.74,315.08
2018-08-11,Western,"1,127.98","1,183.94",25.06,30.14,43.32,16.12
2018-08-11,Southern,610.87,445.82,44.55,25.25,84.41,118.22
2018-08-11,Eastern,430.87,449.78,NaN,NaN,77.99,81.85
2018-08-11,NorthEastern,30.10,32.16,NaN,NaN,31.81,23.75
2018-08-12,Northern,656.79,596.89,30.72,29.91,327.74,336.43
2018-08-12,Western,"1,127.98","1,141.18",25.06,30.17,43.32,14.20
2018-08-12,Southern,610.87,369.84,44.55,25.33,84.41,117.50
2018-08-12,Eastern,430.87,427.46,NaN,NaN,77.99,63.78
2018-08-12,NorthEastern,30.10,30.52,NaN,NaN,31.81,23.77
2018-08-13,Northern,657.67,629.39,30.72,28.44,327.74,309.32
2018-08-13,Western,"1,127.98","1,204.19",25.06,30.04,43.32,20.69
2018-08-13,Southern,610.87,390.39,44.55,25.33,84.41,138.84
2018-08-13,Eastern,430.87,432.54,NaN,NaN,77.99,65.00
2018-08-13,NorthEastern,30.10,30.71,NaN,NaN,31.81,24.11
2018-08-14,Northern,660.90,649.18,30.72,29.99,327.74,301.93
2018-08-14,Western,"1,127.98","1,247.33",25.06,30.07,43.32,32.93
2018-08-14,Southern,610.87,422.99,44.55,25.34,84.41,157.34
2018-08-14,Eastern,430.87,441.61,NaN,NaN,77.99,78.76
2018-08-14,NorthEastern,30.10,31.74,NaN,NaN,31.81,23.37
2018-08-15,Northern,660.90,578.89,30.72,29.63,327.74,336.90
2018-08-15,Western,"1,136.13","1,174.45",25.06,30.19,43.32,16.67
2018-08-15,Southern,597.37,377.84,44.55,25.42,84.41,139.81
2018-08-15,Eastern,423.84,412.94,NaN,NaN,77.99,69.09
2018-08-15,NorthEastern,30.10,31.50,NaN,NaN,31.81,23.36
2018-08-16,Northern,660.90,594.69,30.72,30.53,327.74,343.23
2018-08-16,Western,"1,135.88","1,167.52",25.06,30.19,43.32,19.76
2018-08-16,Southern,608.87,366.79,44.55,26.29,84.41,152.37
2018-08-16,Eastern,423.84,431.46,NaN,NaN,77.99,69.50
2018-08-16,NorthEastern,30.10,35.28,NaN,NaN,31.81,20.63
2018-08-17,Northern,660.90,616.72,30.72,28.99,327.74,356.42
2018-08-17,Western,"1,133.25","1,136.54",25.06,30.13,43.32,23.05
2018-08-17,Southern,605.37,378.49,44.55,26.28,84.41,157.05
2018-08-17,Eastern,423.84,457.02,NaN,NaN,77.99,75.28
2018-08-17,NorthEastern,30.10,35.43,NaN,NaN,31.81,22.95
2018-08-18,Northern,660.89,636.59,30.72,30.24,327.74,314.73
2018-08-18,Western,"1,147.25","1,153.62",25.06,30.09,43.32,20.79
2018-08-18,Southern,605.37,403.04,44.55,26.25,84.41,159.70
2018-08-18,Eastern,423.84,463.70,NaN,NaN,77.99,77.40
2018-08-18,NorthEastern,30.10,35.11,NaN,NaN,31.81,22.76
2018-08-19,Northern,658.54,574.75,30.72,29.43,327.74,346.64
2018-08-19,Western,"1,162.48","1,114.60",25.06,30.10,43.32,16.82
2018-08-19,Southern,608.83,373.17,44.55,26.33,84.41,158.05
2018-08-19,Eastern,423.84,432.60,NaN,NaN,77.99,79.54
2018-08-19,NorthEastern,30.10,35.00,NaN,NaN,31.81,21.13
2018-08-20,Northern,658.54,601.75,30.72,30.43,327.74,351.83
2018-08-20,Western,"1,159.17","1,137.21",25.06,30.01,43.32,22.48
2018-08-20,Southern,608.83,381.15,44.55,26.15,84.41,166.99
2018-08-20,Eastern,413.73,418.84,NaN,NaN,77.99,75.56
2018-08-20,NorthEastern,30.10,34.06,NaN,NaN,31.81,20.94
2018-08-21,Northern,659.25,639.59,30.72,30.35,327.74,358.83
2018-08-21,Western,"1,151.31","1,103.50",25.06,30.20,43.32,20.61
2018-08-21,Southern,608.83,399.00,44.55,26.27,84.41,159.18
2018-08-21,Eastern,415.73,442.74,NaN,NaN,77.99,82.45
2018-08-21,NorthEastern,30.10,34.15,NaN,NaN,31.81,21.18
2018-08-22,Northern,659.25,640.74,30.72,30.47,327.74,350.74
2018-08-22,Western,"1,163.35","1,085.88",25.06,30.06,43.32,20.63
2018-08-22,Southern,600.07,443.34,44.55,26.21,84.41,176.77
2018-08-22,Eastern,415.73,453.10,NaN,NaN,77.99,81.95
2018-08-22,NorthEastern,30.10,33.80,NaN,NaN,31.81,20.26
2018-08-23,Northern,657.25,589.80,30.72,27.97,327.74,319.46
2018-08-23,Western,"1,145.98","1,086.44",25.06,30.03,43.32,23.07
2018-08-23,Southern,613.62,483.46,44.55,26.19,84.41,180.97
2018-08-23,Eastern,419.40,444.75,NaN,NaN,77.99,85.95
2018-08-23,NorthEastern,30.10,25.96,NaN,NaN,31.81,21.75
2018-08-24,Northern,654.90,591.00,30.72,25.00,327.74,290.02
2018-08-24,Western,"1,141.85","1,118.11",25.06,30.09,43.32,25.67
2018-08-24,Southern,611.57,489.77,44.55,26.16,84.41,184.83
2018-08-24,Eastern,419.40,440.34,NaN,NaN,77.99,86.12
2018-08-24,NorthEastern,30.10,24.05,NaN,NaN,31.81,27.48
2018-08-25,Northern,654.90,583.58,30.72,26.82,327.74,337.77
2018-08-25,Western,"1,147.45","1,113.81",25.06,30.10,43.32,24.24
2018-08-25,Southern,611.57,493.43,44.55,26.22,84.41,179.97
2018-08-25,Eastern,419.40,400.78,NaN,NaN,77.99,79.81
2018-08-25,NorthEastern,30.10,24.47,NaN,NaN,31.81,27.28
2018-08-26,Northern,656.90,560.91,30.72,30.03,327.74,334.45
2018-08-26,Western,"1,150.62","1,026.11",25.06,30.08,43.32,31.29
2018-08-26,Southern,611.57,444.07,44.55,26.20,84.41,167.10
2018-08-26,Eastern,424.90,389.36,NaN,NaN,77.99,79.74
2018-08-26,NorthEastern,30.10,23.87,NaN,NaN,31.81,24.94
2018-08-27,Northern,659.25,591.06,30.72,30.43,327.74,353.10
2018-08-27,Western,"1,160.80","1,137.88",25.06,30.03,43.32,43.58
2018-08-27,Southern,611.57,454.14,44.55,26.09,84.41,172.11
2018-08-27,Eastern,424.90,411.18,NaN,NaN,77.99,79.67
2018-08-27,NorthEastern,30.10,24.47,NaN,NaN,31.81,26.20
2018-08-28,Northern,659.25,600.52,30.72,30.39,327.74,353.70
2018-08-28,Western,"1,161.67","1,172.05",25.06,30.06,43.32,41.92
2018-08-28,Southern,611.57,470.85,44.55,26.07,84.41,170.49
2018-08-28,Eastern,423.42,419.95,NaN,NaN,77.99,88.95
2018-08-28,NorthEastern,30.10,25.29,NaN,NaN,31.81,27.02
2018-08-29,Northern,669.47,592.21,30.72,30.45,327.74,346.08
2018-08-29,Western,"1,161.67","1,176.09",25.06,30.09,43.32,34.28
2018-08-29,Southern,611.57,483.90,44.55,26.03,84.41,182.71
2018-08-29,Eastern,423.42,421.45,NaN,NaN,77.99,88.70
2018-08-29,NorthEastern,30.10,26.14,NaN,NaN,31.81,24.22
2018-08-30,Northern,669.47,588.29,30.72,30.46,327.74,349.76
2018-08-30,Western,"1,189.67","1,176.64",25.06,30.09,43.32,26.77
2018-08-30,Southern,612.02,490.18,44.55,26.10,84.41,185.76
2018-08-30,Eastern,423.42,415.05,NaN,NaN,77.99,86.99
2018-08-30,NorthEastern,30.10,25.58,NaN,NaN,31.81,23.85
2018-09-01,Northern,668.23,572.74,26.33,30.48,257.18,351.88
2018-09-01,Western,"1,166.94","1,164.28",14.07,30.18,62.03,41.54
2018-09-01,Southern,608.37,465.85,46.83,20.42,95.33,195.55
2018-09-01,Eastern,418.45,412.97,NaN,NaN,79.00,85.57
2018-09-01,NorthEastern,30.22,24.28,NaN,NaN,31.18,24.45
2018-09-02,Northern,668.23,515.20,26.33,30.58,257.18,349.66
2018-09-02,Western,"1,166.94","1,089.73",14.07,30.12,62.03,35.87
2018-09-02,Southern,608.37,455.47,46.83,20.47,95.33,182.06
2018-09-02,Eastern,418.45,384.66,NaN,NaN,79.00,84.35
2018-09-02,NorthEastern,30.22,23.26,NaN,NaN,31.18,25.88
2018-09-03,Northern,668.23,481.95,26.33,34.43,257.18,356.62
2018-09-03,Western,"1,166.94","1,079.69",14.07,30.12,62.03,45.18
2018-09-03,Southern,608.37,520.26,46.83,20.45,95.33,177.28
2018-09-03,Eastern,418.45,405.33,NaN,NaN,79.00,83.05
2018-09-03,NorthEastern,30.22,24.30,NaN,NaN,31.18,24.57
2018-09-04,Northern,668.23,505.89,26.33,34.51,257.18,350.82
2018-09-04,Western,"1,170.43","1,113.02",14.07,29.99,62.03,45.81
2018-09-04,Southern,611.63,550.80,46.83,21.35,95.33,147.79
2018-09-04,Eastern,418.45,422.21,NaN,NaN,79.00,90.11
2018-09-04,NorthEastern,30.22,24.53,NaN,NaN,31.18,24.76
2018-09-05,Northern,663.73,520.26,26.33,29.26,257.18,360.04
2018-09-05,Western,"1,170.43","1,136.34",14.07,30.11,62.03,42.54
2018-09-05,Southern,611.63,537.43,46.83,21.36,95.33,134.62
2018-09-05,Eastern,433.26,425.18,NaN,NaN,79.00,93.14
2018-09-05,NorthEastern,30.22,23.94,NaN,NaN,31.18,24.32
2018-09-06,Northern,663.73,547.92,26.33,29.45,257.18,352.26
2018-09-06,Western,"1,170.43","1,148.85",14.07,30.06,62.03,29.35
2018-09-06,Southern,607.63,542.91,46.83,21.38,95.33,122.66
2018-09-06,Eastern,433.26,413.39,NaN,NaN,79.00,91.50
2018-09-06,NorthEastern,30.22,24.78,NaN,NaN,31.18,23.71
2018-09-07,Northern,667.36,540.58,26.33,29.51,257.18,352.15
2018-09-07,Western,"1,170.43","1,171.72",14.07,30.19,62.03,30.71
2018-09-07,Southern,611.13,546.58,46.83,20.43,95.33,134.13
2018-09-07,Eastern,433.26,414.15,NaN,NaN,79.00,94.13
2018-09-07,NorthEastern,30.22,26.68,NaN,NaN,31.18,23.55
2018-09-08,Northern,665.65,524.27,26.33,24.73,257.18,345.70
2018-09-08,Western,"1,159.43","1,167.67",14.07,30.13,62.03,40.94
2018-09-08,Southern,611.13,570.63,46.83,20.44,95.33,156.09
2018-09-08,Eastern,433.26,431.96,NaN,NaN,79.00,91.20
2018-09-08,NorthEastern,30.22,28.50,NaN,NaN,31.18,23.35
2018-09-09,Northern,665.65,521.77,26.33,24.35,257.18,341.86
2018-09-09,Western,"1,150.81","1,163.31",14.07,30.17,62.03,60.98
2018-09-09,Southern,608.00,593.76,46.83,20.42,95.33,158.73
2018-09-09,Eastern,433.26,446.75,NaN,NaN,79.00,94.09
2018-09-09,NorthEastern,30.22,28.51,NaN,NaN,31.18,22.79
2018-09-10,Northern,665.65,575.20,26.33,29.04,257.18,328.35
2018-09-10,Western,"1,150.81","1,241.10",14.07,30.13,62.03,74.56
2018-09-10,Southern,608.00,627.94,46.83,20.39,95.33,143.53
2018-09-10,Eastern,428.15,436.22,NaN,NaN,79.00,93.37
